Text,Intent
What is the fastest-growing tech company this year?,daily_conversation2
Where is the world’s largest theme park located?,daily_conversation2
What is the most visited tourist attraction in the US?,daily_conversation2
What is the highest-grossing animated movie of 2024?,daily_conversation2
What is the tallest waterfall in the world?,daily_conversation2
Where can I watch the latest episode of The Witcher?,daily_conversation2
What is the population of the United Kingdom today?,daily_conversation2
What is the most famous historical landmark in Egypt?,daily_conversation2
What is the biggest football rivalry in the world?,daily_conversation2
Where can I find the best food in Mexico City?,daily_conversation2
What is the oldest university in the world?,daily_conversation2
What is the best-selling car in the US right now?,daily_conversation2
What is the latest news on the Mars mission?,daily_conversation2
What is the most expensive diamond ever sold?,daily_conversation2
What is the most famous museum in London?,daily_conversation2
What is the largest ocean on Earth?,daily_conversation2
Where can I watch the latest James Bond movie?,daily_conversation2
What is the most popular fitness app today?,daily_conversation2
Where can I buy tickets for the next Beyoncé concert?,daily_conversation2
What is the best TV show of 2024 according to critics?,daily_conversation2
What is the largest stadium in Europe by capacity?,daily_conversation2
What is the current unemployment rate in the United States?,daily_conversation2
What is the oldest city in the world?,daily_conversation2
Where can I find the latest Marvel movie news?,daily_conversation2
What is the best airline to fly with in 2024?,daily_conversation2
What is the most successful sports team in history?,daily_conversation2
Where can I find the best chocolate in Belgium?,daily_conversation2
What is the tallest tree species in the world?,daily_conversation2
Where can I watch the latest season of Black Mirror?,daily_conversation2
What is the largest park in the world?,daily_conversation2
What is the most common language spoken in the world?,daily_conversation2
Where can I buy the cheapest flights to Europe?,daily_conversation2
What is the current GDP of the US for 2024?,daily_conversation2
Where can I watch the latest season of Stranger Things?,daily_conversation2
What is the most visited website in the world today?,daily_conversation2
Where is the best place to see the Northern Lights?,daily_conversation2
What is the longest-running TV series in history?,daily_conversation2
What is the most popular app in China right now?,daily_conversation2
What is the total area of the Sahara Desert?,daily_conversation2
Where can I watch the latest season of The Office?,daily_conversation2
What is the highest paid sport in the world?,daily_conversation2
What is the most expensive restaurant in the world?,daily_conversation2
Where can I find the best beaches in the world?,daily_conversation2
What is the current world population?,daily_conversation2
What is the most expensive painting ever sold at auction?,daily_conversation2
What is the best-selling video game of all time?,daily_conversation2
Where can I watch the latest Spider-Man movie?,daily_conversation2
What is the most expensive car ever sold at auction?,daily_conversation2
Where is the world’s largest shopping mall located?,daily_conversation2
What is the longest running Broadway show?,daily_conversation2
What is the most popular sport in Europe?,daily_conversation2
Where can I find the best wine in France?,daily_conversation2
What is the best-selling album of all time globally?,daily_conversation2
Where can I watch the latest season of The Mandalorian?,daily_conversation2
What is the largest desert in the world by area?,daily_conversation2
Where can I find the best vegan food in Los Angeles?,daily_conversation2
What is the most famous castle in the world?,daily_conversation2
Where can I find the best surf spots in the world?,daily_conversation2
What is the highest-paying job in the US?,daily_conversation2
What is the tallest statue in the world?,daily_conversation2
What is the best-selling game console of 2024?,daily_conversation2
Where is the world’s longest suspension bridge located?,daily_conversation2
What is the current time in New York?,daily_conversation2
What is the largest volcano in the world?,daily_conversation2
What is the most expensive house ever sold?,daily_conversation2
Where is the best place to travel in December?,daily_conversation2
What is the highest mountain in North America?,daily_conversation2
What is the most famous art museum in the world?,daily_conversation2
Where can I find the best food in Paris?,daily_conversation2
What is the biggest news story today?,daily_conversation2
Where can I find the best hiking spots in Switzerland?,daily_conversation2
What is the longest-running YouTube video?,daily_conversation2
What is the most expensive sport in the world?,daily_conversation2
Where can I watch the latest Game of Thrones spin-off?,daily_conversation2
What is the richest country in the world by GDP?,daily_conversation2
Where can I find the best street art in Berlin?,daily_conversation2
What is the most famous bridge in the world?,daily_conversation2
Where can I buy tickets for the next World Cup match?,daily_conversation2
What is the most popular streaming service in the world?,daily_conversation2
Where is the largest airport in the world?,daily_conversation2
What is the most viewed YouTube video of all time?,daily_conversation2
Where can I find the best beaches in the US?,daily_conversation2
What is the latest update on the Tokyo 2024 Olympics?,daily_conversation2
Where is the largest statue in the world located?,daily_conversation2
What is the most visited theme park in the world?,daily_conversation2
What is the fastest car in the world right now?,daily_conversation2
Where can I find the best tapas in Spain?,daily_conversation2
What is the most expensive NFT ever sold?,daily_conversation2
What is the best-selling book in 2024?,daily_conversation2
Where can I find the best ski resorts in the world?,daily_conversation2
What is the oldest living tree in the world?,daily_conversation2
Where can I find the best burgers in the US?,daily_conversation2
What is the best-selling video game franchise ever?,daily_conversation2
What is the most expensive concert ticket ever sold?,daily_conversation2
What is the most famous movie quote of all time?,daily_conversation2
Where can I watch the latest season of The Boys?,daily_conversation2
What is the most famous music festival in the world?,daily_conversation2
Where can I find the most luxurious watches?,daily_conversation2
What is the tallest waterfall in North America?,daily_conversation2
Where can I buy tickets for the next FIFA World Cup?,daily_conversation2
What is the most popular tech product in 2024?,daily_conversation2
What is the largest city in Africa by population?,daily_conversation2
Where can I find the best ramen in Japan?,daily_conversation2
What is the most famous pyramid in the world?,daily_conversation2
Where can I watch the latest episodes of The Flash?,daily_conversation2
What is the oldest country in the world?,daily_conversation2
Where can I find the best food markets in the world?,daily_conversation2
What is the best-selling album in the US this year?,daily_conversation2
What is the most expensive city to live in?,daily_conversation2
Where is the largest stadium in the world?,daily_conversation2
What is the most expensive yacht ever sold?,daily_conversation2
Where can I find the best sushi in Tokyo?,daily_conversation2
What is the most famous castle in Europe?,daily_conversation2
Where can I watch the latest Marvel movie?,daily_conversation2
What is the most famous natural wonder in the world?,daily_conversation2
Where can I find the best street food in Vietnam?,daily_conversation2
What is the fastest animal on land?,daily_conversation2
